Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS03,OUT017,1050.7474
FDE50,OUT049,3177.9077
FDQ15,OUT017,1270.8499
FDQ33,OUT010,352.59503
FDT22,OUT013,952.43
DRO35,OUT035,1957.5265
FDJ41,OUT049,4185.9775
FDQ27,OUT035,1753.7906
FDC26,OUT017,1926.3849
NCF43,OUT027,3517.877
NCR50,OUT035,2532.971
FDE39,OUT018,1709.9729
FDN49,OUT027,1269.8748
DRG11,OUT035,1667.7075
NCA18,OUT049,1926.3849
FDM36,OUT018,2681.1052
FDW32,OUT017,1380.1172
NCQ18,OUT010,442.87457
FDX14,OUT027,1953.1338
FDD46,OUT017,2446.4807
FDI34,OUT019,705.5649
NCJ17,OUT035,1404.5817
FDB52,OUT035,4080.94
FDV55,OUT018,2192.9724
FDC57,OUT046,3116.4329
FDB29,OUT046,1919.1449
NCO43,OUT035,1692.647
FDG44,OUT045,857.9583
FDJ34,OUT045,2063.6714
FDH40,OUT049,1404.5817
NCD07,OUT027,2977.913
FDB41,OUT017,772.45935
FDH47,OUT018,1329.2335
DRK37,OUT035,3181.009
FDM25,OUT019,524.5162
NCX06,OUT045,3202.8054
NCS05,OUT017,2181.5115
FDS39,OUT045,2149.237
FDC47,OUT027,5882.774
FDG20,OUT013,2945.3718
DRL23,OUT017,1689.5698
FDY33,OUT013,2691.0798
NCH18,OUT045,3957.9832
FDX47,OUT035,2508.5862
NCB06,OUT045,2658.8054
FDP36,OUT049,912.6699
FDW44,OUT018,2725.1482
NCU41,OUT018,2843.3823
NCS17,OUT046,1524.1106
FDD46,OUT035,2446.4807
FDE45,OUT017,2989.4148
FDI09,OUT017,4110.7036
NCJ54,OUT010,705.5649
NCA29,OUT018,2725.1482
NCN41,OUT027,3263.062
FDY34,OUT035,2745.3147
NCG55,OUT035,1957.5265
DRM49,OUT046,666.0834
NCB42,OUT049,1967.7186
FDE58,OUT045,1869.646
DRJ25,OUT013,818.1017
FDS47,OUT010,291.6415
FDY21,OUT049,3157.8174
NCI54,OUT013,1768.2953
FDO24,OUT017,2691.0798
FDY43,OUT035,2835.073
FDF35,OUT018,1461.1207
NCP29,OUT019,165.48657
FDN28,OUT027,2514.31
FDJ50,OUT018,650.81744
FDQ14,OUT027,3775.7532
FDC37,OUT035,1703.8422
FDN08,OUT046,1919.1449
FDD04,OUT035,2380.6082
FDW34,OUT018,3825.8887
FDP04,OUT017,1061.8513
NCG07,OUT017,3157.8174
NCN14,OUT018,2865.8394
FDJ16,OUT045,920.15564
NCM42,OUT045,1636.3448
NCF19,OUT046,811.7734
FDY21,OUT018,2899.984
FDY19,OUT035,1954.5591
FDV09,OUT045,2503.6638
FDA28,OUT013,2233.6453
FDC38,OUT018,1885.4672
FDL28,OUT045,3875.663
NCH43,OUT049,3501.7747
NCN53,OUT045,728.04376
NCW05,OUT017,1678.466
NCO30,OUT018,2897.6172
FDT04,OUT019,-7.9882345
FDB27,OUT018,2829.0503
NCK07,OUT013,2835.073
NCA53,OUT013,891.49194
FDB33,OUT018,2456.5837
FDU37,OUT017,1317.059
FDR13,OUT035,1957.5265
FDE45,OUT049,2989.4148
FDV37,OUT017,3157.8174
FDX44,OUT019,385.54422
NCL06,OUT017,4082.7217
FDJ28,OUT045,3146.154
FDX55,OUT049,3501.7747
NCK17,OUT018,460.41956
FDH52,OUT035,962.9768
FDN13,OUT027,2513.3984
FDK44,OUT018,2703.5623
FDU16,OUT046,1372.8772
FDZ07,OUT017,962.9768
NCN06,OUT027,4212.4683
FDH02,OUT010,386.45593
NCW18,OUT045,4029.9119
FDH57,OUT013,2171.3196
FDV35,OUT045,2424.9646
NCU29,OUT013,2525.7463
NCP02,OUT046,945.19
FDN44,OUT013,2745.3147
FDX03,OUT018,459.50784
FDR11,OUT010,376.101
FDA36,OUT046,3169.5896
FDP58,OUT027,5434.9087
FDH31,OUT045,1534.6445
FDH34,OUT035,3201.8604
FDS13,OUT035,3932.414
FDT01,OUT018,3375.733
FDY09,OUT049,2989.4148
FDV33,OUT027,6261.5244
NCW29,OUT010,359.00845
NCN17,OUT045,1749.996
FDX01,OUT046,1950.2865
FDL03,OUT049,3261.3723
DRL59,OUT049,963.5339
DRM11,OUT027,6160.8477
FDA43,OUT049,3157.8174
FDZ56,OUT010,370.51852
FDI44,OUT018,1090.4773
FDB50,OUT013,1317.059
FDU15,OUT019,-7.9882345
NCJ19,OUT019,258.62024
FDD48,OUT013,1957.5265
NCW42,OUT035,3489.1272
FDL24,OUT017,2989.4148
NCB30,OUT013,3201.8604
FDK25,OUT013,2835.073
FDW28,OUT049,3123.6729
FDD47,OUT017,2945.3718
FDK16,OUT019,442.87457
FDW37,OUT046,1524.1106
FDA48,OUT035,3475.2163
FDA14,OUT017,2433.2268
FDV15,OUT013,1702.9304
FDN22,OUT049,3973.8364
NCD55,OUT045,677.18353
FDY43,OUT013,2835.073
NCU05,OUT017,1317.059
FDF10,OUT035,2481.7034
FDR39,OUT018,2843.3823
FDG40,OUT013,709.4579
FDZ28,OUT019,359.00845
FDE02,OUT045,1523.5406
FDU60,OUT049,2810.6086
FDM21,OUT013,4047.3274
FDV52,OUT019,418.06158
NCW06,OUT013,3157.8174
FDX36,OUT035,3802.7532
FDT35,OUT027,4356.461
NCL19,OUT010,528.0387
NCD31,OUT046,2738.0747
FDE53,OUT019,420.1088
FDW58,OUT019,431.2127
DRF48,OUT046,3253.0542
FDW57,OUT035,2945.3718
DRH13,OUT017,1703.8422
FDT33,OUT013,2879.116
DRK47,OUT027,5816.36
FDY22,OUT010,413.70703
FDC35,OUT019,609.99414
FDO03,OUT013,4095.81
FDF24,OUT045,1285.6963
FDF56,OUT018,2717.6865
FDD28,OUT013,952.43
FDG53,OUT027,3380.1775
FDO27,OUT019,442.87457
NCF54,OUT018,2646.9607
FDC20,OUT027,1729.6902
FDU10,OUT046,701.3062
DRA24,OUT018,2446.3918
FDA02,OUT010,290.761
FDG10,OUT017,946.37354
FDW39,OUT010,645.0554
FDP04,OUT019,166.39828
NCM55,OUT013,3157.8174
FDG47,OUT045,4041.7126
NCU41,OUT017,3123.6729
NCK31,OUT017,889.6637
FDZ46,OUT045,1670.656
FDU13,OUT027,3824.2297
NCF19,OUT045,786.739
NCJ43,OUT013,2972.2546
NCJ05,OUT045,2424.9646
FDS04,OUT027,3380.1775
FDX28,OUT010,464.2261
FDB41,OUT027,1370.6677
FDG53,OUT046,2120.0366
FDL15,OUT010,328.1306
FDQ08,OUT049,974.0807
DRN36,OUT013,1555.8151
FDI46,OUT013,4155.2773
FDG16,OUT027,5434.9087
FDV32,OUT013,962.9768
FDF44,OUT010,390.3391
FDK04,OUT018,703.39154
NCA41,OUT013,3201.8604
FDD51,OUT017,660.0698
NCZ53,OUT045,3135.9622
FDP01,OUT027,3824.2297
FDY25,OUT049,3097.1956
FDB17,OUT018,2725.1482
NCV54,OUT018,1758.4492
FDJ32,OUT017,1050.7474
FDA37,OUT049,2095.9458
FDG35,OUT035,2851.07
NCM05,OUT018,3845.353
FDG45,OUT046,3648.7834
FDH28,OUT013,708.5462
NCE18,OUT049,4453.384
FDH38,OUT045,1900.2213
FDR56,OUT013,3157.8174
FDH17,OUT027,2392.6147
FDD39,OUT049,3453.298
FDB41,OUT049,772.45935
NCR53,OUT046,3795.5132
FDX46,OUT017,952.43
FDV28,OUT049,803.11444
FDA08,OUT018,2426.8132
FDH45,OUT017,708.5462
NCS38,OUT010,418.06158
FDD40,OUT010,518.93475
DRM59,OUT035,2584.1802
NCJ43,OUT018,2801.6445
NCN29,OUT013,912.6699
NCC19,OUT045,3074.759
FDR56,OUT035,3157.8174
FDZ43,OUT049,4071.549
FDJ32,OUT010,127.42526
DRH03,OUT017,1508.2504
NCZ54,OUT035,2691.0798
FDE26,OUT017,2481.7034
FDS03,OUT045,1018.47314
DRZ24,OUT019,434.21817
FDO48,OUT027,5522.06
FDW39,OUT049,2972.2546
NCK05,OUT049,1033.0804
NCK30,OUT017,4122.8047
FDT27,OUT018,3615.029
FDS08,OUT019,524.5162
NCJ19,OUT049,927.96564
FDC58,OUT045,770.8401
DRE37,OUT013,3157.8174
FDW02,OUT035,2114.7039
FDJ02,OUT010,396.63815
FDX09,OUT045,2893.598
FDT31,OUT010,577.6033
FDI24,OUT049,2945.3718
FDY09,OUT045,3031.2974
FDV28,OUT045,676.27185
DRM47,OUT049,3157.8174
FDT52,OUT019,646.29614
FDI48,OUT018,676.41705
FDY55,OUT017,4096.2476
FDU48,OUT013,2102.8123
FDN25,OUT045,920.15564
FDP20,OUT049,2071.4814
FDJ15,OUT013,3327.6843
FDD04,OUT018,1836.9908
FDY58,OUT045,3936.2554
FDR37,OUT018,2877.5269
FDF44,OUT013,2127.2766
FDD32,OUT045,1373.219
FDR57,OUT017,2500.7156
DRG39,OUT027,1671.0216
FDX15,OUT017,2691.0798
DRN37,OUT045,2658.8054
FDW40,OUT027,3517.877
FDB32,OUT049,1520.7098
FDM40,OUT018,1885.4672
FDE39,OUT027,3258.6284
DRH49,OUT017,1381.0289
FDT46,OUT049,819.01337
NCF06,OUT035,4178.23
FDP07,OUT017,3123.6729
FDC04,OUT013,4007.8774
FDZ32,OUT017,1703.8422
FDD50,OUT045,2778.3342
FDU56,OUT017,3157.8174
FDV34,OUT017,1061.8513
NCY41,OUT013,708.5462
NCK18,OUT046,2738.0747
DRH25,OUT049,875.39154
FDT57,OUT046,4119.8975
FDV56,OUT018,1449.7677
FDV12,OUT045,1523.5406
FDN52,OUT017,1404.5817
FDX38,OUT035,748.4473
FDE47,OUT018,1875.7227
NCO07,OUT013,3572.5588
FDV09,OUT027,3878.4646
FDZ23,OUT019,557.51263
DRH51,OUT018,1129.5238
NCY54,OUT045,2913.0974
DRG49,OUT013,4071.549
NCC19,OUT049,3140.6572
NCV53,OUT045,4028.7673
FDZ47,OUT019,499.4489
NCO26,OUT018,1662.1183
NCP02,OUT045,930.70245
NCW30,OUT018,3984.0962
NCN55,OUT046,4064.309
FDB20,OUT010,158.33578
DRL11,OUT013,2691.0798
DRD60,OUT045,3192.6135
FDW14,OUT010,501.8414
FDL27,OUT010,141.36761
FDU09,OUT018,703.39154
DRH36,OUT027,2002.5219
FDP34,OUT027,3824.2297
FDE04,OUT017,2965.4622
FDZ57,OUT027,3424.2205
FDF02,OUT010,420.1088
FDG28,OUT045,3957.9832
NCI31,OUT046,771.4101
FDT43,OUT013,863.3315
FDU20,OUT046,2118.4763
FDD53,OUT013,803.11444
FDW15,OUT045,2449.429
NCT53,OUT045,2681.997
NCG55,OUT027,3009.0547
FDD48,OUT035,1957.5265
FDG47,OUT049,4053.7358
FDI21,OUT017,1101.6077
FDT27,OUT017,3941.5613
DRO35,OUT013,1957.5265
FDD33,OUT017,4095.81
FDC04,OUT035,4023.0725
FDY34,OUT013,2745.3147
DRJ49,OUT049,2150.1807
FDE05,OUT049,2525.7463
FDU31,OUT017,3562.367
NCN19,OUT027,5086.8
FDK56,OUT027,5032.565
FDK58,OUT017,1702.9304
NCJ42,OUT035,1711.0669
FDZ34,OUT027,5032.565
FDA52,OUT018,2818.8047
NCR29,OUT013,952.43
FDT48,OUT035,3679.215
DRJ51,OUT019,657.0885
NCS54,OUT046,2992.3667
FDV01,OUT035,2478.736
DRG51,OUT027,4382.3345
NCG42,OUT013,2146.8552
FDA51,OUT049,1877.9086
FDV19,OUT010,376.101
NCT18,OUT045,3148.5706
NCS41,OUT045,3091.9192
FDO03,OUT046,3994.9136
FDL12,OUT010,127.42526
FDY37,OUT010,339.23737
FDI58,OUT049,1555.8151
FDT28,OUT018,2217.4368
NCC42,OUT010,390.3391
FDO01,OUT017,1895.6509
FDJ02,OUT013,2525.7463
FDQ04,OUT018,424.28503
DRL47,OUT013,2115.5244
FDZ32,OUT035,1703.8422
FDC35,OUT035,3475.2163
FDX14,OUT045,1003.645
FDZ35,OUT013,1714.0343
FDL14,OUT013,2525.7463
FDO04,OUT049,953.3417
DRK11,OUT017,2535.9382
FDB44,OUT018,3275.1082
FDZ50,OUT049,3109.3408
FDI12,OUT027,2324.1807
FDU43,OUT017,3907.4167
FDD58,OUT010,442.87457
FDB27,OUT017,3109.3408
FDB04,OUT018,1107.0668
NCO17,OUT013,2051.1829
FDL12,OUT017,952.43
DRJ13,OUT049,2691.0798
FDD57,OUT045,1510.18
FDW19,OUT035,1768.2953
DRD27,OUT018,1320.719
FDH27,OUT027,3775.7532
NCW30,OUT027,6271.7163
FDR40,OUT018,1079.1243
FDG05,OUT013,2691.0798
NCY41,OUT019,-7.9882345
FDI38,OUT018,3292.2683
FDR20,OUT046,677.75354
FDE09,OUT017,1714.0343
FDN50,OUT019,442.87457
DRF27,OUT045,2444.9954
DRF51,OUT013,660.0698
NCO02,OUT019,165.48657
FDB51,OUT027,1681.5685
FDJ50,OUT013,936.5594
FDN52,OUT013,1404.5817
FDX14,OUT013,1268.5825
FDT27,OUT019,705.5649
FDV10,OUT013,708.5462
FDU33,OUT046,701.3062
FDU58,OUT046,3177.4602
NCP42,OUT027,5086.8
FDL51,OUT027,5412.991
DRH15,OUT027,1322.1914
FDU16,OUT017,1380.1172
FDW15,OUT017,2481.7034
FDQ44,OUT045,1734.511
NCI06,OUT027,4688.428
DRK23,OUT019,753.1733
FDC28,OUT035,1702.9304
NCY17,OUT019,86.58
NCV05,OUT018,2261.4797
FDM34,OUT019,390.3391
DRD60,OUT027,5133.2593
FDT38,OUT046,1324.4009
FDQ57,OUT018,2261.4797
FDE59,OUT027,1269.8748
NCM43,OUT046,2738.0747
DRI51,OUT049,2897.807
NCG30,OUT017,2071.4814
NCK54,OUT035,1957.5265
FDQ16,OUT019,420.1088
FDI36,OUT013,3157.8174
FDX16,OUT027,3824.2297
FDA34,OUT046,2992.3667
FDJ48,OUT018,3695.2163
FDU47,OUT035,2127.2766
FDS39,OUT046,2174.2715
FDD11,OUT046,4208.63
FDM16,OUT027,1940.1803
FDU56,OUT018,2934.1782
FDQ32,OUT017,2071.4814
DRK35,OUT013,708.5462
FDA58,OUT049,3915.003
DRG48,OUT019,383.2805
FDT59,OUT010,792.7156
FDQ31,OUT019,385.54422
FDS51,OUT018,802.6203
FDW32,OUT027,2230.2778
FDI15,OUT027,5424.5366
NCV30,OUT017,938.51245
DRG25,OUT049,3212.0522
FDT02,OUT013,660.9815
FDO33,OUT027,2977.913
FDP38,OUT035,819.01337
FDZ45,OUT035,3157.8174
NCA54,OUT027,4732.471
FDU33,OUT017,796.9237
FDN58,OUT017,3941.5613
FDI05,OUT045,1203.1798
FDM57,OUT019,291.6415
NCS42,OUT027,2324.1807
FDB57,OUT045,3472.516
FDC03,OUT045,3043.4426
FDZ58,OUT013,2071.4814
NCK29,OUT045,2086.863
NCR53,OUT045,3736.855
FDE26,OUT027,3824.2297
FDU52,OUT049,2481.7034
FDE41,OUT027,2230.2778
FDU38,OUT018,2829.0503
FDA52,OUT017,2945.3718
FDW46,OUT046,1043.5074
DRI59,OUT035,3983.5603
FDT38,OUT035,1353.138
FDL33,OUT018,2899.984
FDQ01,OUT027,6127.4404
FDJ08,OUT046,3150.5774
FDQ47,OUT049,708.5462
NCZ18,OUT013,4081.7876
FDE29,OUT017,962.9768
FDF10,OUT027,3824.2297
FDC48,OUT049,1415.6855
FDY58,OUT013,4002.1536
NCX30,OUT010,794.6308
FDV11,OUT013,2945.3718
FDT46,OUT046,811.7734
DRD01,OUT019,164.05202
FDQ11,OUT013,4107.446
NCM41,OUT017,1556.7268
NCC55,OUT013,708.5462
FDG45,OUT027,5434.9087
NCQ54,OUT049,2972.7725
FDM34,OUT045,2070.5378
FDD17,OUT019,732.12317
FDN38,OUT027,6174.373
FDB53,OUT018,2355.1362
NCL06,OUT035,4115.1934
NCV18,OUT019,291.6415
FDX25,OUT013,3352.1682
FDB39,OUT046,897.6253
FDC33,OUT049,3157.8174
NCO14,OUT018,460.41956
FDA58,OUT027,6030.808
NCQ02,OUT017,3212.0522
NCR53,OUT017,3915.003
FDN52,OUT046,1397.3417
FDG26,OUT046,3996.3887
FDE23,OUT027,1439.3672
DRI37,OUT013,952.43
DRH37,OUT018,2470.8562
FDO01,OUT035,1885.8174
FDK45,OUT049,1911.6433
FDP23,OUT049,3562.367
FDM33,OUT035,3475.2163
FDD36,OUT017,2032.908
FDL56,OUT017,1404.5817
FDT27,OUT010,705.5649
FDG52,OUT017,708.5462
NCL42,OUT035,4119.492
DRJ24,OUT046,3150.5774
FDV38,OUT046,845.2748
FDT35,OUT045,2778.3342
FDY51,OUT045,3409.318
FDC37,OUT017,1703.8422
NCP43,OUT013,2969.3945
FDO33,OUT045,1894.1105
FDW04,OUT018,1863.0103
NCC31,OUT046,2528.6982
FDK22,OUT049,3562.367
FDJ50,OUT017,963.5339
FDV13,OUT017,1499.3962
DRL60,OUT017,2525.7463
FDW03,OUT017,1754.7024
FDY27,OUT035,2905.7156
FDB39,OUT027,1671.0216
FDU59,OUT045,2623.5828
FDZ57,OUT049,2264.976
FDO21,OUT049,3900.0957
FDS43,OUT018,3015.2263
FDU28,OUT010,523.36804
FDC51,OUT010,528.8752
FDW16,OUT010,442.87457
FDP32,OUT010,341.84814
FDB60,OUT019,557.51263
NCQ30,OUT046,2015.4758
FDD26,OUT049,3157.8174
FDI44,OUT045,1284.7845
DRH23,OUT046,945.19
FDO44,OUT046,1729.9137
FDG04,OUT046,3204.8123
FDM32,OUT027,2335.2842
FDM09,OUT013,2835.073
FDZ47,OUT013,1595.5776
FDM40,OUT027,3380.1775
FDY48,OUT017,1688.614
NCM30,OUT045,651.8075
FDX36,OUT010,638.244
DRF03,OUT017,635.60547
FDN51,OUT049,4118.111
FDM57,OUT049,1404.5817
FDB35,OUT049,1555.8151
FDY13,OUT027,2084.126
FDA37,OUT017,2095.9458
NCX53,OUT017,2157.047
FDD59,OUT018,1068.0204
FDX10,OUT019,-7.9882345
FDC03,OUT018,2829.0503
FDW43,OUT035,3887.4482
FDW10,OUT046,2768.0981
FDY14,OUT027,6112.3716
FDV43,OUT045,764.64935
FDO40,OUT013,2525.7463
FDP46,OUT027,2324.1807
NCE43,OUT019,414.2173
FDD05,OUT035,2029.9406
FDJ60,OUT010,351.6366
DRE27,OUT018,1280.7572
FDO11,OUT035,4215.8696
DRG11,OUT027,2528.6265
FDK33,OUT010,673.19244
DRM23,OUT045,2802.7986
FDJ02,OUT027,3868.2727
NCZ05,OUT045,1670.656
NCL30,OUT013,2071.4814
FDZ19,OUT018,2668.3396
FDM45,OUT049,2095.9458
FDO36,OUT046,3041.6868
NCK31,OUT045,786.739
DRJ37,OUT045,2449.429
FDP24,OUT018,1668.1971
FDF46,OUT013,1926.3849
FDX46,OUT019,127.42526
NCL18,OUT045,3057.7747
FDJ26,OUT013,3475.2163
FDJ07,OUT045,1935.4442
FDY15,OUT013,2408.7625
DRG01,OUT045,1203.1798
FDF58,OUT045,1029.5769
FDZ14,OUT019,310.53207
FDP31,OUT049,764.88574
FDH45,OUT013,708.5462
FDA09,OUT010,524.5162
FDW31,OUT035,3114.1187
FDA57,OUT046,677.75354
NCE55,OUT035,2945.3718
FDC17,OUT019,697.14484
FDC59,OUT013,1050.7474
FDA22,OUT013,2835.073
FDK52,OUT035,3790.1057
NCM26,OUT046,2482.4893
NCT53,OUT035,2858.2646
FDW45,OUT018,2237.0154
NCI18,OUT035,3887.4482
FDE38,OUT018,2409.653
FDF08,OUT019,385.54422
FDY58,OUT010,732.12317
FDF58,OUT019,176.59045
FDX39,OUT017,3501.7747
FDB44,OUT049,3555.3987
FDF28,OUT013,2139.9888
FDE39,OUT013,1909.05
FDT37,OUT018,3909.6182
FDZ45,OUT017,3297.975
FDO40,OUT035,2525.7463
FDM57,OUT027,2230.2778
DRG36,OUT017,2945.3718
FDY36,OUT010,176.59045
DRL60,OUT027,3868.2727
FDS25,OUT019,454.33197
DRF49,OUT027,2977.913
FDP16,OUT045,3984.431
FDS60,OUT049,2707.9978
FDU15,OUT027,1270.7865
FDK43,OUT046,2132.7488
FDN25,OUT046,945.19
FDE53,OUT049,1703.8422
FDB22,OUT013,2481.7034
FDE39,OUT017,1974.2395
FDX35,OUT035,3938.1946
NCG54,OUT049,2835.073
FDH27,OUT035,2433.2268
NCK42,OUT013,3572.5588
FDS25,OUT049,1702.9304
FDI10,OUT018,2681.1052
FDU35,OUT035,1606.5638
FDI04,OUT017,3297.975
DRK23,OUT035,4155.2773
FDB53,OUT019,352.59503
FDY02,OUT049,4040.1594
FDM60,OUT035,708.5462
NCJ31,OUT010,634.56415
DRP35,OUT017,2071.4814
NCQ30,OUT018,1875.7227
DRL11,OUT010,376.101
FDU01,OUT013,3177.9077
FDR39,OUT035,2925.104
FDO08,OUT046,2683.8398
FDC02,OUT045,4290.7544
NCZ29,OUT035,2095.9458
FDF29,OUT010,434.38223
FDZ23,OUT017,3123.6729
NCU53,OUT018,2460.009
NCW30,OUT013,4236.644
NCM26,OUT027,3878.4646
FDV50,OUT027,3214.5854
FDW15,OUT049,2481.7034
FDI35,OUT027,5133.2593
FDO11,OUT017,4327.2544
FDN48,OUT046,1548.5751
NCA17,OUT049,2435.4944
NCN54,OUT013,1281.9537
FDP22,OUT013,818.1017
NCB54,OUT035,2095.9458
FDD08,OUT045,677.18353
DRM48,OUT010,-7.9882345
FDG41,OUT027,2788.6821
FDE44,OUT027,1439.3672
FDE26,OUT035,2481.7034
NCS38,OUT013,2051.1829
NCJ54,OUT018,3769.2778
FDI40,OUT019,404.88065
FDN45,OUT018,3510.7751
FDU43,OUT046,4014.9695
FDI04,OUT010,557.51263
NCC07,OUT018,1415.1111
NCC07,OUT019,421.0205
NCD18,OUT045,3875.663
FDU55,OUT035,4215.8696
FDX59,OUT035,708.5462
FDR52,OUT049,3157.8174
NCP17,OUT013,1027.1947
FDQ32,OUT045,2039.2067
NCT17,OUT049,3201.8604
FDO10,OUT049,1046.9982
FDE32,OUT049,662.3372
FDN44,OUT045,2713.0403
FDH02,OUT035,1509.5884
FDK60,OUT013,1641.7867
FDS24,OUT019,291.6415
FDL03,OUT010,523.36804
FDB46,OUT027,5434.9087
FDO48,OUT049,3889.9038
FDZ39,OUT049,1689.5698
FDT02,OUT027,1480.0745
FDC50,OUT013,1555.8151
FDP39,OUT035,852.2276
DRG15,OUT018,630.23914
FDP10,OUT018,1436.6562
FDF53,OUT027,5089.2163
FDN34,OUT045,2802.7986
FDK02,OUT045,2063.6714
FDC23,OUT045,2913.6882
FDJ10,OUT019,390.3391
FDE53,OUT035,1703.8422
FDR25,OUT035,4457.8945
FDW50,OUT046,2635.3633
FDS09,OUT049,852.2276
FDW49,OUT010,490.37158
FDU51,OUT046,2903.9873
FDF28,OUT018,1875.7227
NCY30,OUT018,2691.0037
FDD44,OUT045,4015.1543
FDX09,OUT017,2945.3718
NCF30,OUT013,2095.9458
FDZ50,OUT019,509.03625
FDW37,OUT013,1568.5881
FDD11,OUT049,4215.8696
DRH39,OUT018,914.1867
FDA36,OUT049,3176.8296
NCG43,OUT049,1531.3506
FDF02,OUT035,1702.9304
FDP57,OUT027,2513.3984
NCE42,OUT017,3776.361
NCR38,OUT027,6127.4404
FDP03,OUT019,359.00845
FDO51,OUT035,709.4579
NCQ42,OUT046,2086.5398
NCM41,OUT046,1492.1562
FDH48,OUT027,2230.2778
DRF60,OUT046,3934.3213
FDJ27,OUT035,1687.7023
FDQ14,OUT013,2433.2268
FDN27,OUT017,1765.3215
NCQ02,OUT046,3204.8123
FDJ33,OUT049,2095.9458
FDP07,OUT027,5032.565
DRE01,OUT049,4044.9907
FDU36,OUT045,1574.2894
FDL28,OUT017,3941.5613
NCX53,OUT046,2149.8071
FDZ39,OUT013,1689.5698
NCP42,OUT013,3212.0522
FDJ14,OUT035,1317.059
FDK04,OUT049,952.43
NCC19,OUT017,3140.6572
FDS09,OUT018,639.71356
FDZ02,OUT046,1586.982
FDD35,OUT018,1875.7227
NCY42,OUT017,2500.7156
FDB05,OUT045,3884.5364
FDF20,OUT035,3201.8604
NCO41,OUT018,1317.8805
FDC40,OUT027,2034.7383
FDV58,OUT045,2491.1274
FDZ57,OUT045,2139.0452
DRM35,OUT046,2938.1318
DRN36,OUT018,1306.7766
FDQ13,OUT046,1408.4456
DRO35,OUT010,418.06158
NCD43,OUT035,1797.4985
FDA51,OUT018,1636.0988
NCX17,OUT027,6030.808
NCZ17,OUT049,708.5462
FDR11,OUT027,4212.4683
FDW34,OUT049,4132.14
FDN50,OUT017,1556.7268
FDS09,OUT046,810.8617
FDS48,OUT018,2261.4797
FDL44,OUT049,2720.8503
DRF48,OUT018,2896.007
FDA14,OUT018,2470.7683
NCD30,OUT049,1532.2623
FDI16,OUT017,888.752
NCG06,OUT035,4215.8696
DRZ24,OUT035,2095.9458
NCS17,OUT045,1499.0762
FDB37,OUT045,3994.6228
FDE10,OUT035,2110.1165
FDC57,OUT045,3057.7747
FDM12,OUT018,2877.5269
FDE24,OUT049,2127.2766
FDW22,OUT045,3496.4688
DRD01,OUT027,1567.8993
NCZ18,OUT027,6127.4404
FDN49,OUT045,676.27185
FDR22,OUT035,1964.7512
FDV08,OUT019,86.58
FDY39,OUT046,3173.769
FDV36,OUT049,2115.5244
FDO60,OUT045,741.0967
FDU04,OUT027,3400.7615
FDR20,OUT027,1440.2789
FDW19,OUT019,454.33197
FDU40,OUT049,2928.0637
FDK15,OUT045,1523.5406
DRF15,OUT035,2474.3025
FDQ25,OUT017,2989.4148
FDI48,OUT019,137.0775
FDS49,OUT046,1309.819
FDV22,OUT046,2738.0747
NCV42,OUT046,1661.3793
FDX26,OUT046,3102.1008
FDI33,OUT018,1250.3578
FDZ14,OUT049,2047.4698
FDG10,OUT013,946.37354
FDM38,OUT018,556.29724
FDG26,OUT027,6157.233
FDH46,OUT035,1688.614
FDN13,OUT018,1390.7406
FDU57,OUT035,2481.7034
NCI06,OUT046,2938.1318
FDM38,OUT045,857.9583
NCG42,OUT010,334.54404
FDL39,OUT045,2845.1213
FDT31,OUT019,611.74786
FDV59,OUT013,3501.7747
FDB49,OUT035,1688.614
FDD58,OUT049,1687.7023
DRN59,OUT046,789.6837
FDX48,OUT049,2501.282
FDQ11,OUT049,4107.446
FDY12,OUT049,888.752
FDQ11,OUT045,3993.8816
DRI11,OUT017,1957.5265
FDY32,OUT027,4212.4683
FDS51,OUT045,931.61414
FDR19,OUT010,339.23737
DRB13,OUT018,2896.539
FDS21,OUT035,971.11346
FDQ40,OUT045,2937.6409
NCE55,OUT013,2945.3718
FDX43,OUT027,4212.4683
FDS12,OUT049,2095.9458
DRK01,OUT027,2381.5112
FDN25,OUT017,952.43
FDB60,OUT046,3194.6204
FDQ13,OUT017,1415.6855
DRK13,OUT045,3091.9192
DRF25,OUT018,460.41956
NCD42,OUT019,3.11564
FDW25,OUT045,1424.0792
NCV29,OUT027,4728.539
NCK42,OUT035,3572.5588
DRJ13,OUT027,4212.4683
DRD15,OUT017,3893.0847
FDM27,OUT045,2449.429
FDZ50,OUT018,2829.0503
FDC04,OUT046,4015.8325
FDF50,OUT049,3318.7085
FDP15,OUT045,4015.1543
FDK46,OUT035,4155.2773
FDZ56,OUT018,2614.8494
FDY60,OUT049,2288.344
FDB10,OUT035,3941.5613
FDR57,OUT045,2468.4412
FDU58,OUT049,3184.7002
FDH02,OUT046,1502.3484
FDP48,OUT013,3214.4688
FDI46,OUT035,4155.2773
FDW56,OUT013,3157.8174
NCM19,OUT010,542.8596
FDS50,OUT027,5412.991
FDK24,OUT013,708.5462
FDO36,OUT017,2925.3516
FDK45,OUT027,3078.8855
NCL05,OUT045,746.37573
FDL32,OUT018,1684.5752
FDA28,OUT049,2095.9458
FDY36,OUT018,935.1774
FDP32,OUT018,1814.5193
FDL50,OUT046,2089.6174
DRC24,OUT049,2501.282
